,Country_code,Category,Product,Raw_material_ontology,Level0,Level1,Level2,Level4
277,['156'],fermented_meat,Bak_kwa,swine,Materials,meat,mammal,swine
278,['276'],fermented_meat,Mettwurst,swine,Materials,meat,mammal,swine
279,['276'],fermented_meat,Northern_Hesse_Ahle_Wurscht,swine,Materials,meat,mammal,swine
280,"['276', ' 616']",fermented_meat,Teewurst,swine,Materials,meat,mammal,swine
281,['348'],fermented_meat,Winter_salami,swine,Materials,meat,mammal,swine
282,"['356', ' 064', ' 524', ' 156']",fermented_meat,Faak_kargyong,swine,Materials,meat,mammal,swine
283,['360'],nan,Urutan,swine,Materials,meat,mammal,swine
284,['380'],fermented_meat,"Capocollo,_Capicola,_Coppa",swine,Materials,meat,mammal,swine
285,['204'],alcoholic_beverage,Gowe,sorghum,Materials,cereal_food,sorghum,sorghum
286,['204'],alcoholic_beverage,Tchoukoutou,sorghum,Materials,cereal_food,sorghum,sorghum
287,['72'],fermented_cereal,Bogobe,sorghum,Materials,cereal_food,sorghum,sorghum
288,['72'],fermented_cereal,Ting,sorghum,Materials,cereal_food,sorghum,sorghum
289,['108'],alcoholic_beverage,Impeke,sorghum,Materials,cereal_food,sorghum,sorghum
290,['156'],alcoholic_beverage,Baijiu,sorghum,Materials,cereal_food,sorghum,sorghum
291,['204'],fermented_cereal,Mawè,corn,Materials,cereal_food,zea,corn
292,['76'],fermented_cereal,Jamin-bang,corn,Materials,cereal_food,zea,corn
293,['170'],alcoholic_beverage,Colombian_Champus,corn,Materials,cereal_food,zea,corn
294,['178'],fermented_cereal,Poto_poto,corn,Materials,cereal_food,zea,corn
295,['231'],beer,Tella,corn,Materials,cereal_food,zea,corn
296,['288'],fermented_cereal,Banku,corn,Materials,cereal_food,zea,corn
297,"['288', ' 384', ' 768', ' 204', ' 328', ' 388']",fermented_cereal,Kenkey,corn,Materials,cereal_food,zea,corn
298,['356'],alcoholic_beverage,Mingiri,corn,Materials,cereal_food,zea,corn
299,['356'],alcoholic_beverage,Lohpani,corn,Materials,cereal_food,zea,corn
300,['356'],alcoholic_beverage,Bhangchang,corn,Materials,cereal_food,zea,corn
301,"['356', ' 524']",alcoholic_beverage,Makai_ko_jaanr,corn,Materials,cereal_food,zea,corn
302,['484'],fermented_fruit,Tejate,corn,Materials,cereal_food,zea,corn
303,['604'],fermented_roots,Tocosh,corn,Materials,cereal_food,zea,corn
304,"['070', ' 191', ' 688', ' 807', ' 100']",fermented_vegetables,Sour_cabbage,cabbage,Materials,vegetables,head vegetable,cabbage
305,['156'],fermented_vegetables,Chinese_pickles,cabbage,Materials,vegetables,head vegetable,cabbage
306,['156'],fermented_vegetables,Meigan_cai,cabbage,Materials,vegetables,head vegetable,cabbage
307,['156'],fermented_vegetables,Pao_cai,cabbage,Materials,vegetables,head vegetable,cabbage
308,['156'],fermented_vegetables,Suan-cai,cabbage,Materials,vegetables,head vegetable,cabbage
309,['222'],fermented_vegetables,Curtido,cabbage,Materials,vegetables,head vegetable,cabbage
310,['276'],fermented_vegetables,Sauerkraut,cabbage,Materials,vegetables,head vegetable,cabbage
311,['332'],fermented_vegetables,Pikliz,cabbage,Materials,vegetables,head vegetable,cabbage
312,['360'],fermented_vegetables,Sayur_asin,cabbage,Materials,vegetables,head vegetable,cabbage
313,['854'],fermented_legumes,Soumbala,african_locust_bean,Materials,legumes_seeds,bean,african_locust_bean
314,['854'],fermented_cereal,Ben-saalga,pearl_millet_seed,Materials,cereal_food,millet,pearl_millet_seed
315,['108'],fermented_roots,Ikivunde,cassava_root,Materials,vegetables,roots,cassava_root
316,['108'],fermented_roots,Inyange,cassava_root,Materials,vegetables,roots,cassava_root
317,['178'],fermented_roots,Chikwangue,cassava_root,Materials,vegetables,roots,cassava_root
318,"['288', ' 768', ' 204']",fermented_roots,Agbelima,cassava_root,Materials,vegetables,roots,cassava_root
319,"['356', ' 524']",alcoholic_beverage,Raksi,cassava_root,Materials,vegetables,roots,cassava_root
320,"['356', ' 524']",alcoholic_beverage,Simal_tarul_ko_jaanr,cassava_root,Materials,vegetables,roots,cassava_root
321,['360'],nan,Growol,cassava_root,Materials,vegetables,roots,cassava_root
322,['360'],nan,Gatot,cassava_root,Materials,vegetables,roots,cassava_root
323,['108'],alcoholic_beverage,Isongo,cavendish_banana,Materials,fruits,berry fruit,cavendish_banana
324,['108'],alcoholic_beverage,Urwarwa,cavendish_banana,Materials,fruits,berry fruit,cavendish_banana
325,['116'],fermented_fish,Prahok,riel_fish,Materials,meat,fish,riel_fish
326,['156'],alcoholic_beverage,Baijiu,rice,Materials,cereal_food,oryza,rice
327,['156'],alcoholic_beverage,Choujiu,rice,Materials,cereal_food,oryza,rice
328,['156'],alcoholic_beverage,Huangjiu,rice,Materials,cereal_food,oryza,rice
329,['156'],alcoholic_beverage,Shaoxing-jiu,rice,Materials,cereal_food,oryza,rice
330,['156'],fermented_vegetables,Yongfeng_chili_sauce,rice,Materials,cereal_food,oryza,rice
331,['156'],fermented_cereal,Angkak,rice,Materials,cereal_food,oryza,rice
332,"['156', ' 360']",fermented_cereal,Lao-chao,rice,Materials,cereal_food,oryza,rice
333,['218'],fermented_cereal,Sierra_rice,rice,Materials,cereal_food,oryza,rice
334,['356'],fermented_cereal,Taotjo,rice,Materials,cereal_food,oryza,rice
335,['356'],fermented_legumes,Dhokla,rice,Materials,cereal_food,oryza,rice
336,['356'],alcoholic_beverage,Poro_Apong,rice,Materials,cereal_food,oryza,rice
337,['356'],alcoholic_beverage,Atingba,rice,Materials,cereal_food,oryza,rice
338,['356'],fermented_cereal,Chakuli_pitha,rice,Materials,cereal_food,oryza,rice
339,['356'],fermented_cereal,Dosa,rice,Materials,cereal_food,oryza,rice
340,['356'],fermented_cereal,Enduri_Pitha,rice,Materials,cereal_food,oryza,rice
341,['356'],alcoholic_beverage,Ennog,rice,Materials,cereal_food,oryza,rice
342,['356'],alcoholic_beverage,Jou,rice,Materials,cereal_food,oryza,rice
343,['356'],alcoholic_beverage,Mingiri,rice,Materials,cereal_food,oryza,rice
344,['356'],alcoholic_beverage,Lohpani,rice,Materials,cereal_food,oryza,rice
345,['356'],fermented_cereal,Torani,rice,Materials,cereal_food,oryza,rice
346,['356'],alcoholic_beverage,Yu,rice,Materials,cereal_food,oryza,rice
347,['356'],alcoholic_beverage,Zu,rice,Materials,cereal_food,oryza,rice
348,['356'],alcoholic_beverage,"Zutho,_Zhuchu",rice,Materials,cereal_food,oryza,rice
349,['356'],fermented_cereal,Bhattejaanr,rice,Materials,cereal_food,oryza,rice
350,['356'],fermented_cereal,Adai,rice,Materials,cereal_food,oryza,rice
351,['356'],fermented_cereal,Anarshe,rice,Materials,cereal_food,oryza,rice
352,['356'],alcoholic_beverage,Pona,rice,Materials,cereal_food,oryza,rice
353,['356'],alcoholic_beverage,Ruhi,rice,Materials,cereal_food,oryza,rice
354,"['356', ' 064', ' 524']",alcoholic_beverage,Bhaati_jaanr,rice,Materials,cereal_food,oryza,rice
355,"['356', ' 524', ' 156']",alcoholic_beverage,"Chhaang,_Chhyang,_Lugri",rice,Materials,cereal_food,oryza,rice
356,"['356', ' 524']",fermented_cereal,Selroti,rice,Materials,cereal_food,oryza,rice
357,"['356', ' 524']",alcoholic_beverage,Raksi,rice,Materials,cereal_food,oryza,rice
358,"['356', ' 144']",fermented_cereal,Appam,rice,Materials,cereal_food,oryza,rice
359,['360'],fermented_cereal,Brem,rice,Materials,cereal_food,oryza,rice
360,['392'],fermented_cereal,Amazake,rice,Materials,cereal_food,oryza,rice
361,['608'],fermented_fish,Balao-balao,rice,Materials,cereal_food,oryza,rice
362,['608'],fermented_vegetables,Burong_mustala_(or_mustasa),rice,Materials,cereal_food,oryza,rice
363,['156'],fermented_meat,Bak_kwa,cattle,Materials,meat,mammal,cattle
364,['276'],fermented_meat,Mettwurst,cattle,Materials,meat,mammal,cattle
365,"['276', ' 616']",fermented_meat,Teewurst,cattle,Materials,meat,mammal,cattle
366,['356'],fermented_meat,Yak_Kargyong,cattle,Materials,meat,mammal,cattle
367,['356'],fermented_meat,Suka_ko_masu,cattle,Materials,meat,mammal,cattle
368,"['356', ' 064', ' 524', ' 156']",fermented_meat,Lang_kargyong,cattle,Materials,meat,mammal,cattle
369,"['356', ' 064', ' 524', ' 156']",fermented_meat,Chilu,cattle,Materials,meat,mammal,cattle
370,"['356', ' 064', ' 524', ' 156']",fermented_meat,Kheuri,cattle,Materials,meat,mammal,cattle
371,"['356', ' 524']",fermented_meat,Sukakomasu,cattle,Materials,meat,mammal,cattle
372,['756'],fermented_meat,Bündnerfleisch,cattle,Materials,meat,mammal,cattle
373,['156'],fermented_cereal,Chee-fan,soybean,Materials,legumes_seeds,bean,soybean
374,['156'],fermented_legumes,Furu,soybean,Materials,legumes_seeds,bean,soybean
375,['156'],fermented_legumes,Yandou,soybean,Materials,legumes_seeds,bean,soybean
376,['156'],fermented_vegetables,Yongfeng_chili_sauce,soybean,Materials,legumes_seeds,bean,soybean
377,['156'],fermented_legumes,Stinky_tofu,soybean,Materials,legumes_seeds,bean,soybean
378,['156'],fermented_legumes,Tianmianjiang,soybean,Materials,legumes_seeds,bean,soybean
379,['156'],fermented_legumes,Meitauza,soybean,Materials,legumes_seeds,bean,soybean
380,['356'],fermented_cereal,Taotjo,soybean,Materials,legumes_seeds,bean,soybean
381,['356'],fermented_cereal,"Aakhone,_Axone",soybean,Materials,legumes_seeds,bean,soybean
382,['356'],fermented_legumes,Bekang,soybean,Materials,legumes_seeds,bean,soybean
383,['356'],fermented_legumes,Hawaijar,soybean,Materials,legumes_seeds,bean,soybean
384,['356'],fermented_legumes,Tungrymbai,soybean,Materials,legumes_seeds,bean,soybean
385,"['356', ' 064', ' 524']",fermented_legumes,Kinema,soybean,Materials,legumes_seeds,bean,soybean
386,['360'],fermented_cereal,Kecap,soybean,Materials,legumes_seeds,bean,soybean
387,['360'],fermented_legumes,Oncom,soybean,Materials,legumes_seeds,bean,soybean
388,"['360', ' 156']",fermented_legumes,Tauco,soybean,Materials,legumes_seeds,bean,soybean
389,['156'],fermented_vegetables,Chinese_pickles,radish,Materials,vegetables,roots,radish
390,"['356', ' 064', ' 524']",fermented_vegetables,Sinki,radish,Materials,vegetables,roots,radish
391,['156'],fermented_vegetables,Chinese_pickles,mustard_seed,Materials,legumes_seeds,seeds,mustard_seed
392,['156'],fermented_vegetables,Meigan_cai,mustard_seed,Materials,legumes_seeds,seeds,mustard_seed
393,['356'],fermented_meat,Suka_ko_masu,mustard_seed,Materials,legumes_seeds,seeds,mustard_seed
394,['156'],fermented_legumes,Doubanjiang,pepper,Materials,fruits,berry fruit,pepper
395,['156'],fermented_legumes,Doubanjiang,broad_beans,Materials,legumes_seeds,bean,broad_beans
396,['156'],alcoholic_beverage,Lychee_wine,lychee,Materials,fruits,drupe fruit,lychee
397,['156'],fermented_vegetables,Yongfeng_chili_sauce,cayenne_pepper,Materials,fruits,berry fruit,cayenne_pepper
398,['156'],fermented_vegetables,Zha_cai,mustard_tuber,Materials,vegetables,roots,mustard_tuber
399,['156'],fermented_legumes,Douzhi,mung_bean,Materials,legumes_seeds,bean,mung_bean
400,['196'],fermented_cereal,Arkatena,chickpea,Materials,legumes_seeds,seeds,chickpea
401,['300'],fermented_cereal,Eftazyma,chickpea,Materials,legumes_seeds,seeds,chickpea
402,['356'],fermented_legumes,Dhokla,chickpea,Materials,legumes_seeds,seeds,chickpea
403,['233'],fermented_cereal,Rukkileib,rye,Materials,cereal_food,secale,rye
404,"['233', ' 643', ' 616']",fermented_cereal,Kvass,rye,Materials,cereal_food,secale,rye
405,['246'],beer,Sahti,rye,Materials,cereal_food,secale,rye
406,['276'],fermented_cereal,Lebkuchen,rye,Materials,cereal_food,secale,rye
407,['380'],fermented_cereal,Pan_di_Sorc,rye,Materials,cereal_food,secale,rye
408,['428'],fermented_cereal,Salinata,rye,Materials,cereal_food,secale,rye
409,['231'],fermented_vegetables,kocho,ensete,Materials,fruits,berry fruit,ensete
410,['231'],beer,Tella,teff_grain,Materials,cereal_food,eragrostis,teff_grain
411,"['231', ' 232', ' 706']",fermented_cereal,Injera,teff_grain,Materials,cereal_food,eragrostis,teff_grain
412,['231'],beer,Tella,gesho_leaves,Materials,vegetables,leafy vegetable,gesho_leaves
413,"['231', ' 232']",nan,Tej,honey,Materials,non_fruit_carbohydrates,flower derived carbohydrates,honey
414,['276'],fermented_cereal,Lebkuchen,honey,Materials,non_fruit_carbohydrates,flower derived carbohydrates,honey
415,['246'],beer,Sahti,oat,Materials,cereal_food,avena,oat
416,['826'],cheese,Caerphilly,oat,Materials,cereal_food,avena,oat
417,['826'],cheese,Caboc,oat,Materials,cereal_food,avena,oat
418,['826'],fermented_cereal,Sowans,oat,Materials,cereal_food,avena,oat
419,['246'],cheese,Juustoleipä,caribou_milk,Materials,dairy_products,milk,caribou_milk
420,['250'],wine,Maury,red_grape,Materials,fruits,berry fruit,red_grape
421,['380'],wine,Amarone_della_Valpolicella,red_grape,Materials,fruits,berry fruit,red_grape
422,['380'],condiment,Balsamic_Vinegar,red_grape,Materials,fruits,berry fruit,red_grape
423,['250'],wine,Sauternes,white_grape,Materials,fruits,berry fruit,white_grape
424,['250'],wine,Monbazillac,white_grape,Materials,fruits,berry fruit,white_grape
425,['380'],condiment,Balsamic_Vinegar,white_grape,Materials,fruits,berry fruit,white_grape
426,['380'],wine,Marsala,white_grape,Materials,fruits,berry fruit,white_grape
427,['380'],wine,Vin_Santo,white_grape,Materials,fruits,berry fruit,white_grape
428,"['250', ' 724', ' 372', ' 705']",alcoholic_beverage,Cider,apple,Materials,fruits,berry fruit,apple
429,['288'],nan,Dawadawa,locust_bean,Materials,legumes_seeds,seeds,locust_bean
430,"['466', ' 854']",fermented_legumes,"Sumbala,_Soumbala",locust_bean,Materials,legumes_seeds,seeds,locust_bean
431,['566'],fermented_legumes,Iru,locust_bean,Materials,legumes_seeds,seeds,locust_bean
432,['304'],fermented_meat,Kiviak,auk,Materials,meat,bird,auk
433,['304'],fermented_meat,Kiviak,seal,Materials,meat,mammal,seal
434,['304'],fermented_fish,Igunaq,walrus,Materials,meat,mammal,walrus
435,['332'],fermented_vegetables,Pikliz,bell_pepper,Materials,fruits,berry fruit,bell_pepper
436,['352'],fermented_fish,Hakarl,greenland_shark,Materials,meat,fish,greenland_shark
437,['352'],fermented_fish,Kaest_skata,skate_fish,Materials,meat,fish,skate_fish
438,['352'],fermented_meat,nan,sheep,Materials,meat,mammal,sheep
439,['356'],fermented_meat,"Jamma,_Geema",sheep,Materials,meat,mammal,sheep
440,['356'],fermented_meat,Suka_ko_masu,sheep,Materials,meat,mammal,sheep
441,"['356', ' 064', ' 524', ' 156']",fermented_meat,Chilu,sheep,Materials,meat,mammal,sheep
442,"['356', ' 064', ' 524', ' 156']",fermented_meat,Kheuri,sheep,Materials,meat,mammal,sheep
443,"['356', ' 524']",fermented_meat,Arjia,sheep,Materials,meat,mammal,sheep
444,"['356', ' 524']",fermented_meat,Sukakomasu,sheep,Materials,meat,mammal,sheep
445,['356'],fermented_vegetables,"Bastanga,_Ekung,_Eup,_Soijim,_Soibum",bamboo_plant,Materials,vegetables,stem or spear vegetable,bamboo_plant
446,['356'],fermented_vegetables,Ekung,bamboo_plant,Materials,vegetables,stem or spear vegetable,bamboo_plant
447,['356'],fermented_vegetables,Hirring,bamboo_plant,Materials,vegetables,stem or spear vegetable,bamboo_plant
448,['356'],fermented_vegetables,Soidon,bamboo_plant,Materials,vegetables,stem or spear vegetable,bamboo_plant
449,['356'],fermented_vegetables,Tuaithur,bamboo_plant,Materials,vegetables,stem or spear vegetable,bamboo_plant
450,['356'],fermented_vegetables,Lung-siej,bamboo_plant,Materials,vegetables,stem or spear vegetable,bamboo_plant
451,"['356', ' 064', ' 524']",fermented_vegetables,Mesu,bamboo_plant,Materials,vegetables,stem or spear vegetable,bamboo_plant
452,"['360', ' 458', ' 702']",fermented_vegetables,Acar,bamboo_plant,Materials,vegetables,stem or spear vegetable,bamboo_plant
453,['356'],alcoholic_beverage,Chulli,apricot,Materials,fruits,drupe fruit,apricot
454,['356'],alcoholic_beverage,Daru,sugarcane_plant,Materials,vegetables,stem or spear vegetable,sugarcane_plant
455,"['356', ' 144']",fermented_cereal,Appam,sugarcane_plant,Materials,vegetables,stem or spear vegetable,sugarcane_plant
456,['356'],fermented_fish,Hentak,indian_flying_barb,Materials,meat,fish,indian_flying_barb
457,['356'],fermented_fish,Tungtap,indian_flying_barb,Materials,meat,fish,indian_flying_barb
458,['356'],fermented_vegetables,"Inziangsang,_Inziangdui",mustard_leaves,Materials,vegetables,leafy vegetable,mustard_leaves
459,['608'],fermented_vegetables,Burong_mustala_(or_mustasa),mustard_leaves,Materials,vegetables,leafy vegetable,mustard_leaves
460,['356'],fermented_cereal,Kanji,beet,Materials,vegetables,roots,beet
461,"['356', ' 144']",fermented_cereal,Appam,beet,Materials,vegetables,roots,beet
462,['356'],fermented_cereal,Kanji,carrot,Materials,vegetables,roots,carrot
463,"['360', ' 458', ' 702']",fermented_vegetables,Acar,carrot,Materials,vegetables,roots,carrot
464,['356'],fermented_fish,Karati,indian_river_shad,Materials,meat,fish,indian_river_shad
465,['356'],fermented_fish,Bordia,indian_potasi,Materials,meat,fish,indian_potasi
466,['356'],fermented_fish,Lashim,reba_carp,Materials,meat,fish,reba_carp
467,['356'],alcoholic_beverage,Nareli,coconut_palm_sap,Materials,vegetables,sap,coconut_palm_sap
468,"['608', ' 484']",alcoholic_beverage,Tuba,coconut_palm_sap,Materials,vegetables,sap,coconut_palm_sap
469,['356'],fermented_fish,Ngari,pool_barb,Materials,meat,fish,pool_barb
470,['356'],fermented_fish,Suka_ko_maacha,common_snowtrout,Materials,meat,fish,common_snowtrout
471,['356'],fermented_fish,Suka_ko_maacha,dinnawah_snowtrout,Materials,meat,fish,dinnawah_snowtrout
472,['356'],fermented_fish,Suka_ko_maacha,turmeric_root,Materials,vegetables,roots,turmeric_root
473,['356'],fermented_meat,Suka_ko_masu,turmeric_root,Materials,vegetables,roots,turmeric_root
474,['356'],fermented_fish,Gnuchi,turmeric_root,Materials,vegetables,roots,turmeric_root
475,['356'],fermented_fish,Sukuti,bombay_duck_fish,Materials,meat,fish,bombay_duck_fish
476,['356'],alcoholic_beverage,Tari,date_palm_sap,Materials,vegetables,sap,date_palm_sap
477,['356'],fermented_legumes,Vada,lentil,Materials,legumes_seeds,seeds,lentil
478,['356'],fermented_cereal,Adai,lentil,Materials,legumes_seeds,seeds,lentil
479,['356'],dairy_product,Phrung,yak_milk,Materials,dairy_products,milk,yak_milk
480,['356'],dairy_product,Somar,yak_milk,Materials,dairy_products,milk,yak_milk
481,"['356', ' 064', ' 524']",cheese,Dudh_churpi,yak_milk,Materials,dairy_products,milk,yak_milk
482,"['356', ' 064', ' 524']",dairy_product,"Pheuja,_Suja",yak_milk,Materials,dairy_products,milk,yak_milk
483,"['356', ' 064', ' 524', ' 156']",cheese,"Chhu,_Sheden",yak_milk,Materials,dairy_products,milk,yak_milk
484,"['356', ' 064', ' 524', ' 156']",cheese,Chhurpi,yak_milk,Materials,dairy_products,milk,yak_milk
485,"['356', ' 524', ' 156']",dairy_product,Philu,yak_milk,Materials,dairy_products,milk,yak_milk
486,"['356', ' 524', ' 144', ' 050', ' 568']",Yoghurt,Dahi,yak_milk,Materials,dairy_products,milk,yak_milk
487,['356'],alcoholic_beverage,Nchiangne,red_rice,Materials,cereal_food,oryza,red_rice
488,['608'],fermented_fish,Burong_isda,red_rice,Materials,cereal_food,oryza,red_rice
489,"['356', ' 104']",fermented_vegetables,Anishi,taro_leaves,Materials,vegetables,leafy vegetable,taro_leaves
490,"['356', ' 050']",fermented_fish,Shidal,gangetic_hairfin_anchovy,Materials,meat,fish,gangetic_hairfin_anchovy
491,"['356', ' 064', ' 524']",fermented_vegetables,Khalpi,cucumber,Materials,fruits,berry fruit,cucumber
492,"['360', ' 458', ' 702']",fermented_vegetables,Acar,cucumber,Materials,fruits,berry fruit,cucumber
493,"['356', ' 064', ' 524']",cheese,Dudh_churpi,dzo_milk,Materials,dairy_products,milk,dzo_milk
494,"['356', ' 524']",fermented_meat,Chartayshya,goat,Materials,meat,mammal,goat
495,"['356', ' 524']",fermented_meat,Arjia,sichuan_pepper,Materials,fruits,berry fruit,sichuan_pepper
496,"['356', ' 524']",fermented_vegetables,Goyang,magane-saag_leaves,Materials,vegetables,leafy vegetable,magane-saag_leaves
497,"['356', ' 524']",alcoholic_beverage,Raksi,buckwheat_seed,Materials,legumes_seeds,seeds,buckwheat_seed
498,"['356', ' 524']",alcoholic_beverage,Faapar_ko_jaanr,buckwheat_seed,Materials,legumes_seeds,seeds,buckwheat_seed
499,"['356', ' 524']",alcoholic_beverage,Raksi,ginger,Materials,vegetables,roots,ginger
500,"['356', ' 524']",alcoholic_beverage,Raksi,rhododendron_leaves,Materials,vegetables,leafy vegetable,rhododendron_leaves
501,"['356', ' 524']",alcoholic_beverage,Raksi,leafless_mistletoe_leaves,Materials,vegetables,leafy vegetable,leafless_mistletoe_leaves
502,"['356', ' 524']",alcoholic_beverage,Raksi,potato,Materials,vegetables,roots,potato
503,['604'],fermented_roots,Tocosh,potato,Materials,vegetables,roots,potato
504,"['356', ' 144']",fermented_cereal,Appam,coconut,Materials,fruits,drupe fruit,coconut
505,['360'],fermented_legumes,Oncom,coconut,Materials,fruits,drupe fruit,coconut
506,['608'],fermented_fruit,Nata_de_coco,coconut,Materials,fruits,drupe fruit,coconut
507,['360'],fermented_legumes,Oncom,peanut,Materials,legumes_seeds,nuts,peanut
508,['360'],fermented_fish,Pedah,mackerel_fish,Materials,meat,fish,mackerel_fish
509,['360'],nan,Mandai,jackfruit,Materials,fruits,fruit multiple,jackfruit
510,['360'],nan,Terasi,shrimp,Materials,meat,crustecean,shrimp
511,['608'],fermented_fish,Balao-balao,shrimp,Materials,meat,crustecean,shrimp
512,['360'],nan,Telur_Asin,duck_egg,Materials,eggs,bird_egg,duck_egg
513,"['360', ' 458']",nan,Tempoyak,durian,Materials,fruits,fruit multiple,durian
514,"['360', ' 458', ' 702']",fermented_vegetables,Acar,shallot,Materials,vegetables,roots,shallot
515,"['360', ' 458', ' 702']",fermented_vegetables,Acar,eggplant,Materials,fruits,berry fruit,eggplant
516,['380'],fermented_fish,Colatura_di_alici,anchovy,Materials,meat,fish,anchovy
517,['380'],fermented_cereal,Pan_di_Sorc,fig,Materials,fruits,fruit multiple,fig
518,['484'],fermented_fruit,Tejate,cocoa_bean,Materials,legumes_seeds,seeds,cocoa_bean
519,['528'],cheese,Nagelkaas,clove,Materials,vegetables,flower,clove
520,['578'],fermented_fish,Rakfisk,trout,Materials,meat,fish,trout
521,"['604', ' 068', ' 152']",fermented_meat,Ch'arki,alpaca,Materials,meat,mammal,alpaca
522,"['604', ' 068', ' 152']",fermented_meat,Ch'arki,llama,Materials,meat,mammal,llama
523,['608'],fermented_fish,Bagoong_terong,bonnetmouth,Materials,meat,fish,bonnetmouth
524,['608'],fermented_fish,Burong_Bangus,milkfish,Materials,meat,fish,milkfish
525,['608'],fermented_fish,Burong_isda,freshwater_fish,Materials,meat,fish,freshwater_fish
526,['608'],fermented_fish,Burong_talangka,crab,Materials,meat,crustecean,crab
527,['620'],fermented_meat,Alheira,pork,Materials,meat,mammal,pork
528,['620'],fermented_meat,Alheira,chicken,Materials,meat,bird,chicken
529,['620'],fermented_meat,Alheira,olive,Materials,fruits,drupe fruit,olive
530,['620'],fermented_meat,Alheira,garlic,Materials,vegetables,roots,garlic
