,Country_code,Category,Product,Raw_material_ontology,Level0,Level1,Level2,Level4
285,['380'],cheese,Mozzarella_di_Buffala,buffalo_milk,Materials,dairy_products,milk,buffalo_milk
286,"['288', ' 768', ' 204']",fermented_roots,Agbelima,cassava_root,Materials,vegetables,root,cassava_root
287,"['356', ' 524']",alcoholic_beverage,Raksi,cassava_root,Materials,vegetables,root,cassava_root
288,"['356', ' 524']",alcoholic_beverage,Simal_tarul_ko_jaanr,cassava_root,Materials,vegetables,root,cassava_root
289,"['466', ' 854']",fermented_legumes,"Sumbala,_Soumbala",locust_bean,Materials,legumes_seeds,seeds,locust_bean
290,['288'],nan,Dawadawa,locust_bean,Materials,legumes_seeds,seeds,locust_bean
291,['566'],fermented_legumes,Iru,locust_bean,Materials,legumes_seeds,seeds,locust_bean
292,['304'],fermented_meat,Kiviak,auk,Materials,meat,bird,auk
293,['304'],fermented_meat,Kiviak,seal,Materials,meat,mammal,seal
294,['304'],fermented_fish,Igunaq,walrus,Materials,meat,mammal,walrus
295,['356'],fermented_legumes,Dhokla,chickpea,Materials,legumes_seeds,seeds,chickpea
296,['356'],fermented_legumes,Dhokla,bengalgram,Materials,legumes_seeds,seeds,bengalgram
297,['356'],fermented_cereal,Khaman,bengalgram,Materials,legumes_seeds,seeds,bengalgram
298,['352'],fermented_meat,nan,sheep,Materials,meat,mammal,sheep
299,['356'],fermented_meat,"Jamma,_Geema",sheep,Materials,meat,mammal,sheep
300,['356'],fermented_meat,Suka_ko_masu,sheep,Materials,meat,mammal,sheep
301,"['356', ' 524']",fermented_meat,Arjia,sheep,Materials,meat,mammal,sheep
302,"['356', ' 524']",fermented_meat,Sukakomasu,sheep,Materials,meat,mammal,sheep
303,"['356', ' 064', ' 524', ' 156']",fermented_meat,Chilu,sheep,Materials,meat,mammal,sheep
304,"['356', ' 064', ' 524', ' 156']",fermented_meat,Kheuri,sheep,Materials,meat,mammal,sheep
305,['356'],fermented_cereal,Adai,lentil,Materials,legumes_seeds,seeds,lentil
306,"['356', ' 104']",fermented_vegetables,Anishi,taro_leaves,Materials,vegetables,leafy vegetable,taro_leaves
307,"['356', ' 144']",fermented_cereal,Appam,coconut,Materials,fruits,drupe fruit,coconut
308,['360'],fermented_legumes,Oncom,coconut,Materials,fruits,drupe fruit,coconut
309,['360'],fermented_legumes,Oncom,coconut,Materials,fruits,drupe fruit,coconut
310,['356'],fermented_vegetables,"Bastanga,_Ekung,_Eup,_Soijim,_Soibum",bamboo_plant,Materials,vegetables,stem or spear vegetable,bamboo_plant
311,['356'],fermented_vegetables,Ekung,bamboo_plant,Materials,vegetables,stem or spear vegetable,bamboo_plant
312,['356'],fermented_vegetables,Hirring,bamboo_plant,Materials,vegetables,stem or spear vegetable,bamboo_plant
313,['356'],fermented_vegetables,Soidon,bamboo_plant,Materials,vegetables,stem or spear vegetable,bamboo_plant
314,['356'],fermented_vegetables,Tuaithur,bamboo_plant,Materials,vegetables,stem or spear vegetable,bamboo_plant
315,['356'],fermented_vegetables,Lung-siej,bamboo_plant,Materials,vegetables,stem or spear vegetable,bamboo_plant
316,"['356', ' 064', ' 524']",fermented_vegetables,Mesu,bamboo_plant,Materials,vegetables,stem or spear vegetable,bamboo_plant
317,['356'],fermented_cereal,Chakuli_pitha,black_gram_bean,Materials,legumes_seeds,bean,black_gram_bean
318,['356'],fermented_cereal,Dosa,black_gram_bean,Materials,legumes_seeds,bean,black_gram_bean
319,['356'],fermented_cereal,Enduri_Pitha,black_gram_bean,Materials,legumes_seeds,bean,black_gram_bean
320,"['356', ' 586', ' 050']",fermented_cereal,"Papadam,_Papadum,_Papad",black_gram_bean,Materials,legumes_seeds,bean,black_gram_bean
321,"['004', ' 012', ' 480', ' 031', ' 050', ' 818', ' 231', ' 242', ' 356', ' 364', ' 368', ' 524', ' 586', ' 144', ' 760', ' 788', ' 792']",fermented_cereal,Jalebi,black_gram_bean,Materials,legumes_seeds,bean,black_gram_bean
322,"['356', ' 524']",fermented_meat,Chartayshya,goat,Materials,meat,mammal,goat
323,['356'],alcoholic_beverage,Chulli,apricot,Materials,fruits,drupe fruit,apricot
324,['356'],alcoholic_beverage,Daru,sugarcane_plant,Materials,vegetables,stem or spear vegetable,sugarcane_plant
325,['356'],fermented_vegetables,"Inziangsang,_Inziangdui",mustard_leaves,Materials,vegetables,leafy vegetable,mustard_leaves
326,['608'],fermented_vegetables,Burong_mustala_(or_mustasa),mustard_leaves,Materials,vegetables,leafy vegetable,mustard_leaves
327,['356'],fermented_cereal,Kanji,beet,Materials,vegetables,root,beet
328,['356'],fermented_cereal,Kanji,carrot,Materials,vegetables,root,carrot
329,['356'],alcoholic_beverage,Nareli,coconut_palm_sap,Materials,vegetables,sap,coconut_palm_sap
330,"['608', ' 484']",alcoholic_beverage,Tuba,coconut_palm_sap,Materials,vegetables,sap,coconut_palm_sap
331,['356'],fermented_fish,Suka_ko_maacha,tumeric,Materials,vegetables,root,tumeric
332,['356'],fermented_meat,Suka_ko_masu,tumeric,Materials,vegetables,root,tumeric
333,['356'],alcoholic_beverage,Tari,date_palm_sap,Materials,vegetables,sap,date_palm_sap
334,['356'],dairy_product,Phrung,yak_milk,Materials,dairy_products,milk,yak_milk
335,"['356', ' 064', ' 524']",dairy_product,"Pheuja,_Suja",yak_milk,Materials,dairy_products,milk,yak_milk
336,['356'],dairy_product,Somar,yak_milk,Materials,dairy_products,milk,yak_milk
337,"['356', ' 064', ' 524']",cheese,Dudh_churpi,yak_milk,Materials,dairy_products,milk,yak_milk
338,"['356', ' 064', ' 524', ' 156']",cheese,"Chhu,_Sheden",yak_milk,Materials,dairy_products,milk,yak_milk
339,"['356', ' 064', ' 524', ' 156']",cheese,Chhurpi,yak_milk,Materials,dairy_products,milk,yak_milk
340,"['356', ' 524', ' 144', ' 050', ' 568']",Yoghurt,Dahi,yak_milk,Materials,dairy_products,milk,yak_milk
341,"['356', ' 524', ' 156']",dairy_product,Philu,yak_milk,Materials,dairy_products,milk,yak_milk
342,"['356', ' 524']",fermented_vegetables,Goyang,magane-saag_leaves,Materials,vegetables,leafy vegetable,magane-saag_leaves
343,"['356', ' 064', ' 524']",fermented_vegetables,Khalpi,cucumber,Materials,fruits,berry fruit,cucumber
344,"['356', ' 524']",alcoholic_beverage,Raksi,rhododendron_leaves,Materials,vegetables,leafy vegetable,rhododendron_leaves
345,"['356', ' 524']",alcoholic_beverage,Raksi,leafless_mistletoe_leaves,Materials,vegetables,leafy vegetable,leafless_mistletoe_leaves
346,"['356', ' 524']",alcoholic_beverage,Raksi,potato,Materials,vegetables,root,potato
347,['604'],fermented_roots,Tocosh,potato,Materials,vegetables,root,potato
348,"['356', ' 064', ' 524']",cheese,Dudh_churpi,dzo_milk,Materials,dairy_products,milk,dzo_milk
349,['380'],wine,Amarone_della_Valpolicella,red_grape,Materials,fruits,berry fruit,red_grape
350,['380'],condiment,Balsamic_Vinegar,red_grape,Materials,fruits,berry fruit,red_grape
351,['380'],condiment,Balsamic_Vinegar,white_grape,Materials,fruits,berry fruit,white_grape
352,['380'],wine,Marsala,white_grape,Materials,fruits,berry fruit,white_grape
353,['380'],fermented_meat,Lardo,pork,Materials,meat,mammal,pork
354,['620'],fermented_meat,Alheira,pork,Materials,meat,mammal,pork
355,"['604', ' 068', ' 152']",fermented_meat,Ch'arki,alpaca,Materials,meat,mammal,alpaca
356,"['604', ' 068', ' 152']",fermented_meat,Ch'arki,llama,Materials,meat,mammal,llama
357,['608'],fermented_fish,Bagoong_terong,bonnetmouth,Materials,meat,fish,bonnetmouth
358,['608'],fermented_fish,Balao-balao,shrimp,Materials,meat,crustecean,shrimp
359,['608'],fermented_fish,Burong_Bangus,milkfish,Materials,meat,fish,milkfish
360,['608'],fermented_fish,Burong_isda,red_rice,Materials,cereal_food,oryza,red_rice
361,['840'],fermented_vegetables,Poi,taro_root,Materials,vegetables,root,taro_root
362,['620'],fermented_meat,Alheira,chicken,Materials,meat,bird,chicken
363,['620'],fermented_meat,Alheira,olive,Materials,fruits,drupe fruit,olive
364,['620'],fermented_meat,Alheira,garlic,Materials,vegetables,root,garlic
